id,source,rating,text
63278,Foursquare,1,Enjoyed it a lot
63627,Foursquare,5,"Don't eat in the restaurant. In fact, at £160 a night, don't even stay here."
63627,Foursquare,4,"Be sure to say hi to Antonio, the breakfast chef."
63627,Foursquare,7,Keep your key card away from your phone mine kept on getting wiped.
63627,Foursquare,2,If you are going to have breakfast here go down early. Stuff runs out quite quickly.
63627,Foursquare,8,Remind me not to stay in this dump again. Thank Cheesus it’s only for one night.
63627,Foursquare,6,Breakfast is brillant! Try the fresh fruit salade! Happy
63627,Foursquare,9,Be sure to say hello to Brenda! She's the life and soul of the breakfast service!
63627,Foursquare,5,"Take Exit One, walk up the stairs and keep on walking. You'll pass The Three Crowns Pub then you'll see the hotel."
63627,Foursquare,7,Excelent and good budget hotel for family's. Staff is very friendly and helpfull
64155,Foursquare,3,There's a huge garden at the back for guests. Really unexpected!
64155,Foursquare,3,"There are 2 lifts btw, the other is right at the back! Awesome spot to just sleep, shave & jam in London being so close to the Tube! Stay here."
64155,Foursquare,9,"do not arrive before 1500 hours, they won't let you checkin"
64155,Foursquare,6,"Very nice and clean place, close to transportation. You can find a market close by and very nice restaurants and stores."
64155,Foursquare,2,"Add the comfort package for an extra £8. Wifi, towels, toiletries and a hairdryer. Beats carrying them around!"
64155,Foursquare,10,"Minimal stuff, great for just sleeping. No kettle and minimal storage for clothes."
64155,Foursquare,7,Check out this Hotel with Hypnos Quality Beds!
65584,Foursquare,3,Do not order the hamburger in the Brasserie!
66147,Foursquare,2,Make sure you get on the silver minibus from the terminal not the purple one!!
66147,Foursquare,1,Take your own music unless you like magic FM ... On the way to and from the terminal
66151,Foursquare,10,Just admire the view and enjoy the lift journey.
66151,Foursquare,8,A peaceful view of the city from the rooftop
66151,Foursquare,7,"Fireworks at the rooftop bar, great views of the city"
66151,Foursquare,7,"Epic view of St Paul's Cathedral, the City and beyond."
66151,Foursquare,2,Great view of London from the roof. Walk across the Millenium Bridge to Southbank afterwards.
66666,Foursquare,3,If you are a member of BA Executive Club you can claim 1 Avios point per £ changed. Unexpected bonus!
67406,Foursquare,6,"German business hotel concept, close to Thames River"
67520,Foursquare,7,Well appointed rooms with a pleasant staff amd charming bar facilities.
67520,Foursquare,1,Best beds in Stratford City!!
67520,Foursquare,9,Perfectly located for shops & restaurants. Very welcoming staff
67520,Foursquare,3,Buy breakfast vouchers at reception
67520,Foursquare,10,"Nice hotel, basic amenities but friendly staff and a cool late night bar as well!"
67520,Foursquare,8,"Gloria (reception) is super helpful and friendly. Nice, clean rooms, cool terrace and rather fast Internet."
67520,Foursquare,5,Great location and service is excellent!
67650,Foursquare,7,The suites have Apple TVs in them.
67650,Foursquare,2,Check out the view of the Olympic Stadium from your room!
67650,Foursquare,10,Lovely hotel in a great location :)
67650,Foursquare,6,Bring your own coffee and milk the rooms have cafetieres and fridges (or just buy them at M&S)
67650,Foursquare,9,"Ask for rooms close to the elevator, they have much better water pressure in the showers"
68772,Foursquare,9,Cool hangout
69255,Foursquare,4,Tuesday 09 July 2013  8:00am till 10:00am  Come and network with local business owners in Ealing Hilton Double Tree for only £12 incl breakfast. At 4N Networking in Ealing.     http://www.becctv.co.uk
69260,Foursquare,1,This hotel is nowhere near heathrow. Staff are terribly incompetent. BUT the rooms are ace and the showers are ridiculously ace!
69260,Foursquare,9,"Saturday night is apparently dance club night. it's midnight and I can not only tell what songs are playing, but all the fixtures in my room are shaking. when asked what time it will end I got no help"
69260,Foursquare,8,however - rooms are beautiful. quick 2 stop bus ride to the osterly tube stop makes this convenient.
69260,Foursquare,2,Mini bar empty. Got here by mistake. Other hotel along booking.com in Paddington claimed to have a maintainance problem and booked me over. Far away from center too
69260,Foursquare,1,"Rooms totaly wicked but that voice in the elevator , somebody tell her to shut up"
69260,Foursquare,4,"I was really impressed with this hotel, however stayed midweek & didn't require the airport. Service was excellent, food very good and the beds are the best I've slept in. Definitely recommend."
69669,Foursquare,5,"Multinational staff, young and happy to help you in anything. Free wifi connection, free prints, nice continental breakfast and good connected with the city center: the bus stop is just out the door"
69669,Foursquare,2,Cheap but very clean and comfortable!near to bus stop and underground.very nice and helpfull staff.free WiFi.located in arabic area.
69669,Foursquare,3,The wifi does not work...
69669,Foursquare,5,NO AIRCONDITIONING! you've been warned. Open the restricted window & the noise fr the st is loud. The air outside is barely cold enough to comfortably sleep in. Close it and have a stuffy room. AVOID!
69669,Foursquare,7,"They don't turn on the AC unit in the room when they 'think' it's too cold to use it. Dear Ibis, don't abuse the semantics of ""Eco"" policy and confuse it with shortchanging customers."
70144,Foursquare,9,"Do not expect big rooms. If you are planning to stay 4 in one single room, better ask for 2 doubles. Towels change every other day, so when you shower, let em' dry somewhere in your room."
70144,Foursquare,3,"Breakfast it's OK, but if you are staying more than three days you might get tired of it. You can always go to the Tesco on the next block and buy your own food. Keep em' on the fridges of the hotel."
70186,Foursquare,3,Fantastic new hotel. Treat yourself to an Executive accommodation and enjoy free drinks in Executive Lounge on the 9th floor which even has a terrace. Splendid views of Wembley Stadium.
70186,Foursquare,4,If you order room service and have not pre authorised your card you have to go down to reception to pay for your food or pay cash when your food arrives!
70186,Foursquare,7,TGI Friday's around the corner...perfect!
70186,Foursquare,6,Lovely rooms with great views of wembley stadium.
70186,Foursquare,2,love this hotel. good service and i really that they have a loudspeaker in bathroom. hahaha
70186,Foursquare,3,Can't go up to the Sky Lounge with out staying here. What a shame.
70277,Foursquare,3,Superb hotel next to st pancras station! Super nice people and modern big spacy hotel. They offered upgrade to deluxe room for only 10pds. Spend the wknd relaxed nd awesome over here! Recommendatin A+
70277,Foursquare,8,"Great hotel following refurbishment, some excellent views especially if you take the middle elevator up to the top floor (glass elevator)"
70277,Foursquare,10,"The hot chocolate from the bar is smooth and chocolaty, well worth a go"
70277,Foursquare,9,We asked about a late checkout and were told it would cost 20 £ per hour.
70277,Foursquare,4,"Hotel gym seems to have been left out of the refurbishment, which is a shame as it looks tired and dated. You'll also need to fill out a waiver form at reception to activate your key card."
70277,Foursquare,2,WiFi nor Ethernet works properly on the 4th floor
70277,Foursquare,2,"Great, but I had 3 wake up calls."
70277,Foursquare,4,"Great hotel! Superb rooms, services and staff. The entire hotel was recently refurbished. Wi-fi is fast. It is very well located pretty near to St Pancras Station. Stay here and you won't regret!"
70277,Foursquare,8,View from hotel
70277,Foursquare,1,"Awesome hotel, breakfast is just amazing !! The angus beef filet at the restaurant blew my mind as well! But everyrhing comes with a price!"
70277,Foursquare,5,Service is amazing! Great staff!
70277,Foursquare,8,Great space for meetings and touch down at the back and downstairs
70277,Foursquare,5,Spent a weekend at this hotel  when shopping in London and the staff was just amazing. A special thanx to Mar at the front desk who found a solution to everything and made the stay so great. Go there.
70277,Foursquare,10,"Nice hotel - clean, modern with really friendly staff - 2 minutes walk from St.Pancras/Eurostar"
70277,Foursquare,9,No need to got out for dinner the food here is great & reasonably priced (for London).
70277,Foursquare,9,I love this place. My favourite in the area!
70431,Foursquare,10,"Nice place. Clean. Be sure that you are on time for breakfast, or the egg will be cold, hehe."
70431,Foursquare,10,"Check in at 14:00, checkout at 10:00."
71248,Foursquare,5,A wonderful hotel just a couple of minutes walk from Shadwell. Take a stroll west along commercial road for Brick Lane or stay in as restaurant and bar offer excellent service and food!
71248,Foursquare,3,"Lovely modern hotel, short walk to tower bridge. Ideal"
71248,Foursquare,4,Good room service .. The food especially chicken cafreal worth a try..
71855,Foursquare,3,Nice big quiet loft. No key no entry
71855,Foursquare,2,"They forgot to set an extra bed when i arrived, so the receptionist gave me another room for one night(and the room was great!). So impressive :) will recommend to others"
72308,Foursquare,1,Book somewhere else! My friend had intruders in the middle of the night and his car broken into!
72419,Foursquare,8,The fitness room closes at 10pm. Apparently they don't understand that guests are here all night.
72419,Foursquare,8,A great hotel with wonderful service. We have had a good weekend overhere.
72419,Foursquare,9,Hold the USB button in your room to pair with a Bluetooth device (sometimes it takes several attempts for the pair code to appear on the tv). Didn't seem to work with my iphone though :(
72419,Foursquare,6,When playing games on the Microsoft surface table use 1 finger instead of your hand for better accuracy.
72419,Foursquare,3,"Get a cocktail instead of wine, it's usually cheaper anyway :p"
72419,Foursquare,1,The pool has towels in the changing rooms.
72419,Foursquare,9,Have you tried our amazing full English breakfast already? For £15.95 per person all you can eat. Weekdays from 6am-10am and Weekends 7am-12pm!
72419,Foursquare,5,Nice family hotel.  We can really relax after a busy day at the capital.
72419,Foursquare,2,I am from Brazil.  This hotel is perfect and very well located for tourism.
72419,Foursquare,2,"great rooms, not so great service."
72419,Foursquare,8,"Nice hotell, but room a bit small for 4 (2+2)"
72822,Foursquare,7,Has just opened & has terrible problems with room heating. 1st night complained but very lazy nonchalant receptionist did very little about it. 2nd night given new room & refund by other receptionist.
75183,Foursquare,10,"Cheap and clean, a little far from downtown but you receive more than you pay for"
75183,Foursquare,6,"Very welcoming & homey lounge, but pricing wildly fluctuates day to day.... £16-->£49"
75183,Foursquare,10,"Plastic on the mattress still, no pillow & top of 3 high bunk can't even sit up in bc of the ceiling. Not cool"
75852,Foursquare,9,Don't follow Google maps it'll take you the wrong way up Cambridge Heath road. Follow the odd street numbers which are all on one side of the rd.
75852,Foursquare,5,Its very new at the moment so all is very smart. I was pleasantly surprised by the standard of food in the bar. Drinks are not over priced either.
75852,Foursquare,10,"Try the rooms, they're delicious"
75852,Foursquare,3,"Nice, clean rooms. Easy way to get the city. Resonable prices"
75852,Foursquare,4,The rooms are really really really hot. Sauna style.
75856,Foursquare,1,"Go for an electric bike ride in Richmond Park, it's the best fun on two wheels"
75856,Foursquare,3,Try on a Yakkay cycle helmet
75856,Foursquare,5,The only bike shop in London with a garden?
75856,Foursquare,7,20% of the Kalkhoff Pro Connect BS10 while stocks last
77620,Foursquare,5,The day before we arrive has been stolen 3 PCs. Carefull!
78117,Foursquare,5,Nice little hotel. Small rooms but nice personal.
78424,Foursquare,9,Offers accommodation to individuals and groups mid June to mid September. See www.qmaccommodation.co.uk for info.
78549,Foursquare,7,Don't miss out on the superb English Breakfast buffet!
78549,Foursquare,7,"Brand new hotel, very close to town center, one minute walk to subway and bus station!food store just next door!highly recomended"
79146,Foursquare,6,Great place to stay wicked privately rented apartment
79146,Foursquare,4,Good place ;)
80114,Foursquare,7,"Best place to stay in Notting Hill. Very exclusive- if you can get in, you're lucky. Also- coolest shaped keys ever."
80114,Foursquare,3,Incredible views of Portobello Road!
80497,Foursquare,10,Very neat and clean
81483,Foursquare,5,Don't forget your watermelon!
82922,Foursquare,1,Great hotel!!
83269,Foursquare,4,"I love this area over 20 years. It didn't change so much along the time. It's a quiet area, surrounded by schools including La Sorbonne. I recommend 3 hotels: Minerve, Familia and Quartier Latin."
83280,Foursquare,2,Wonderful location. Great mix of classy/modern style.
83280,Foursquare,7,Ask for the room 320! Chiara and Julien (sales staff) Are very nice and professional people
83280,Foursquare,7,"Supebe hotel, tres belle chambres et tres bon service! Superb hotel, lovely room and great service!"
83280,Foursquare,4,"If you want to enjoy your meals in an elegant yet cozy setting, head to the Bivouac Cafe."
83280,Foursquare,2,Good location nice hotel
83286,Foursquare,2,Wowser! Not cheap  at €47 but beautiful for brunch! Tres chic!
83286,Foursquare,4,Cocktail Party !
83286,Foursquare,3,"urban resort is right...in the middle of the thick of it, yet with a boutique-y zen and great cocktail menu. Tuesday nights pop."
83286,Foursquare,7,"Great place! Beautiful design, delicious food & exceptionnal cocktails. A place to be!"
83286,Foursquare,3,Cool design and good ambience. A bit expensive ( cocktail from 16 to 30€) but anyway recomendable. The menus are ipads (!). Bar with 2 spaces and resto with 3. Close to the marais.
83286,Foursquare,7,Get the platter of olives carrots cucumbers and breadsticks :) beats the heck out of their subtle salads... Oh and it's free... Oh and they won't offer it unless u ask :)
83286,Foursquare,3,Long firewall chimney ! Awesome !!
83286,Foursquare,10,the menu at murano hotel
83286,Foursquare,7,"Ask the bar manager, Hedi Mesme, he is always so happy to welcome our dear FT members!"
83286,Foursquare,9,Down in the bar lounge you’ll find 180 types of vodka on offer. Paris’s young and fabulous gather here for nightly DJ sessions with special guests hitting the turntables on Tuesdays and Thursdays.
83286,Foursquare,7,Random but trying to be cool and modern. Bar at the lobby doesn't serve coffee which is bizarre. Champagne options are plenty though
83286,Foursquare,5,"The worst place ever: service lousy, room lousy, lighting lousy, design lousy. Don't go there! Ever!"
83296,Foursquare,6,"Really nice hotel, but do not expect much from 2 star hotel. Nice rooms, clean. Good value for money."
83296,Foursquare,1,"I booked a single room. It was on 7 floor. The room was very small, bathroom in cold corner. All things in hotel are very old. But personal was very polite and friendly."
83296,Foursquare,5,"The staff is friendly, and rooms are clean. The location is excellent during the day, but a little bit dangerous at night. To buy food, sandwiches and water there's a Carrefour supermarket really near"
83303,Foursquare,6,"I just love it! (I've got better photos, fortunately...)"
83303,Foursquare,10,Simple quality hotel. Recommended
83303,Foursquare,8,"Wifi is hassle free, love it!"
83332,Foursquare,10,The gin and tonics after a day of Paris sight seeing and shopping are much appreciated.
83801,Foursquare,4,Good Night
83801,Foursquare,7,"Great services but too antique hotel ~~~ anyone like antique, try here~~~"
83801,Foursquare,9,"After a thorough workout session at the gym, have a satisfying massage at the spa to seal  your day."
83801,Foursquare,2,The song gave me high expectations that were not met. Still pretty fun though.
83905,Foursquare,3,Not so great hotel as it seems but good location.
83972,Foursquare,1,"Mid-range: Once home to Marquis Colbert de Villacerf, Hôtel de France (hoteldefranceversailles.com) still has a grand siècle aura, with its panelled reception and imposing staircase. Doubles from £112"
84791,Foursquare,7,The free wifi just rocks.
84801,Foursquare,1,Good simple hotel. Metro across the street and Parking possibility next to the hotel.
84801,Foursquare,8,"Tiny bathroom and small room, but very clean and with excellent location!!!"
84801,Foursquare,6,There is a velib' bicycle-rental right across the street.
84801,Foursquare,8,"Clean, confortable, wifi for free, an metro line 4 in front of the hotel"
84963,Foursquare,7,Very small rooms
84963,Foursquare,9,Small but modern rooms. Very nice hotel for the price. Great location.
84963,Foursquare,5,Very very good Location! Nice rooms. Very well advised.
84963,Foursquare,6,"If Max is down stairs bar tending, stop by and have a drink. He's good at his job and he's pleasant to chat with."
85308,Foursquare,6,Nice and clean. White is the new black here. Rooms are compact but full of smart solutions.
85308,Foursquare,2,"Very nice, design and quiet hotel, not very far away from a very living area in Paris."
85341,Foursquare,4,"good breakfast, great service confortable room"
85341,Foursquare,10,"Nice rooms, good service, breakfast is too small and less of choise."
85341,Foursquare,8,"Staff was very helpful, clean and cozy but small rooms, great location."
85438,Foursquare,9,good place to stay
85438,Foursquare,9,"Located just outside the Latin Quarter.  Oops! is a mixture of modern comfort, bold design and friendly atmosphere. Oops! is Paris' first contemporary boutique hostel."
85438,Foursquare,6,"I would check in more often if I could actually get some wifi, instead of waiting forever to log on."
85438,Foursquare,6,"Also, room lock-outs from 11am to 4pm are good if you need a kick to get you out, but just a damn pain in the ass if you just want to sleep in."
85438,Foursquare,9,"Strip away the pretty decor and you get a hostel that is really lacking. Highly unpersonable staff, overly crowded (especially in the dining area) and tight rooms."
85438,Foursquare,9,Really nothing to cry about. Not as gorgeous as mentioned in the website
85438,Foursquare,9,"Is good, but there's no access to the rooms between 11 am to 4 pm, so If your fligth arrives at 9 am, F@&$! Because you don't have access to your room!!!! #fail"
85438,Foursquare,1,"It's way more expensive that why it really is. Tight rooms, disorganized staff and EXTREMELY bad wifi."
85438,Foursquare,5,The man in the kitchen is really nice!
85438,Foursquare,5,"This place is a Mess! They offer ""hotel"" rooms with lowest quality than a poor hostel. They dont clean anything. I ll kill my friend for  indicating this s.h.i.t to me."
85438,Foursquare,7,"If u could, runaway from here, too much noise, terrible staff, tiny bedrooms, ridiculous wifi, no stairs on upper beds, people screaming day and night. Terrible hostel."
85438,Foursquare,2,"Bad wifi..really B.A.D!, bad bed, good staff, they don't clean my room/bed, the 11-4 rule is sucks. I give 6,5 to this hostel."
85438,Foursquare,9,"Oops! is a stylish hostel that is clean and well maintained. Facilities include a TV lounge; but there's no kitchen, just a microwave, fridge and kettle in the dining area."
85438,Foursquare,10,The rooms are so small! Very small kitchen.
85438,Foursquare,8,"For the rate and location this place is decent. Wifi is working and pretty fast too. Yea, room is small but it's ok. Anyway.. For 70 euro / night what do you expect?! Ritz Carlton kind of standard?Pls"
85438,Foursquare,5,"Oops is one of the best hostels I know. Clean, modern and awesome interior design. Nice free breakfast and friendly staff too!"
85438,Foursquare,10,"The hostel is fairly clean and friendly, though the WiFi works well only in the kitchen/reception area. It's a pretty good price for the placement."
85438,Foursquare,10,"Nice shared-room, with private bathroom!! Though wifi works only on the first floor. Staff is helpful! Probably a bit expensive but ok for Paris I guess"
85438,Foursquare,9,"Aside from the price I really thought this place wasn't that bad. Clean everything, good showers... The wifi always worked for me.. These other guys must be used to HOTELS...not *HOSTELS"
85438,Foursquare,6,"There is wifi on every floor- in even reaches out on the balconies! Pretty cool location, safe area with cafes. Close to metro, busses, and there's always taxis around."
85516,Foursquare,5,The smallest rooms are in fact a little Too small. Also avoid rooms in first floor. (15). Else good
85563,Foursquare,9,"Wonderful hotel but expensive (as you can expect when you know where it is located). The rooms are very recent and well thought, convenient."
85563,Foursquare,9,How can such a cheesy place charge so much for a room ?
85563,Foursquare,7,Helli guys ) Wonderful hotel but expensive (as you can expect when you know where it is located). Cool rooms
85563,Foursquare,5,"Between the Eiffel tower and the Arc de Triomphe the smallest and cutest boutique Intercontinental in the world! Excellent service, delicious food, amazing rooms, very hospitable staff! Fenia"
85563,Foursquare,8,"Reservation department 👎👎👎 Disappointed with the room, last time was much better. Try to get 210 (like last time), but they make mistake so we get 410😡😡😡which is worse...😤😤😤"
85575,Foursquare,4,Hoof Design hotel at An average fares...
85575,Foursquare,6,"5/14/13: Rooms are small, Bfast is adequate, showers are hot, view is great - perfect hotel for the price. About 5 minute walk to nearest metro, and In a safe location"
85575,Foursquare,5,Nice hotel but the AC doesn't work so be prepared for that.
85671,Foursquare,8,Not so good but suitable for expo visitors. Just opposite to expo :)
85671,Foursquare,3,"Very good value for money. Clean rooms, nice breakfast and only a minute walk from the metro or the palais des expositions."
85671,Foursquare,1,Good service
85671,Foursquare,6,If you can... try the Suite. Great room. Hotel completely refurb and nice team at the front desk.
85706,Foursquare,7,Lovely place :)
85741,Foursquare,3,"For the price, in a fantastic part o the city, this place is unbeatable. Brand new fittings/fixtures in the bathroom,  friendly staff. I'm a Parisian Hotel veteran, and this place is very impressive!"
85748,Foursquare,2,nice for cheap holidays and when you only need a place to sleep
85748,Foursquare,4,Very basic accommodation with a price to match very very short walk to the Moulin Rouge but walking back at 2:30am is an experience lots of girls on duty in this part of Paris
85748,Foursquare,1,"Very basic, cheap hotel. Metro nearby as well as various sex shops. Don't bring the kids!"
85750,Foursquare,7,"A stone’s throw from the Bois de Vincennes and its castle, the residence offers fully-furnished apartments for 1 to 4 persons."
85860,Foursquare,5,The hotel is very good for independent people. Two negative points: 1. Wireless Internet access is a disaster. 2. Get ready for no late check-outs or to pay for full night if you check out at 4pm.
85926,Foursquare,8,Aperò after work with an amazing view of paris.smoking is forbidden.
85926,Foursquare,5,A9'3r dewanya was here
85926,Foursquare,3,The million dollar 360-degree view of #Paris
85926,Foursquare,4,Amazing view rubbish expensive cafe
85926,Foursquare,6,Free wifi!
85926,Foursquare,10,Not for food but for point of view !
85926,Foursquare,7,free wifi here and good offline city map
85970,Foursquare,1,There is free wifi for hotel guests here :)
85970,Foursquare,8,"Request a room on the 6th floor, the balcony is much better."
85970,Foursquare,2,The view from a 6th floor room.
85970,Foursquare,6,"great breakfast buffet, reasonably priced"
86109,Foursquare,6,nice hotel that serves a good breakfast
86109,Foursquare,4,Nice rooms. A little small but for Paris these are even quite big. Love the breakfast. A really good location. Love it here.
86109,Foursquare,9,"Nice breakfast, comfort room with reasonable price"
86109,Foursquare,9,Anyone that doesn't like this place didn't stay at woodstock hostel the night before.  Book via hostelworld.
86109,Foursquare,8,"Decent room (408), clean and fantastic  As à base for your Paris visit. All The staff we met were friendly and helpful."
86165,Foursquare,3,Get a Junior Suite! Lots of space!
86165,Foursquare,10,Super Hotel number one:)
86550,Foursquare,10,Breakfast was good. Croissants were delicious!
86550,Foursquare,1,"The free WiFi is complicated to get, but worth it. Good breakfasts and helpful staff (who speak French & English). Rooms comfortable (we had 4 girls in one room)."
86550,Foursquare,7,Staff are French twirps who won't help you at all. If you aren't French don't even bother. Pricks. Area is not safe at all. Stay elsewhere don't walk alone day or night
86550,Foursquare,3,"Good hotel, good price/quality."
86613,Foursquare,8,The acess to wifi is free but you can´t use skype because they block it. The air conditioning is broken and they don´t tell you on the check in. There´s just one metro line close. Two plugs in room.
86745,Foursquare,3,Not bad budget hotel in an expensive city.  Conveniently located for metro.
86776,Foursquare,7,"This hotel is very usefull and avalable for our first staying in Paris. Especislly, for ccessing to MSM by TGV, Gare Monparnasse is very near."
86776,Foursquare,8,"The Hotel staff isn't welcoming and responsive. You need to ask for 5-6 times before you finally receive anything. I complained the AC in my room wasn't working and they were like ""That's how it is""!"
86776,Foursquare,7,Wifi included. Nice
86776,Foursquare,1,"ALL the sinks in the rooms are blocked. Ask the reception: ""Est-ce que vous pouvez déboucher l'évier?"""
86776,Foursquare,6,"The staff was nice, the hotel clean, and it's close to the Metro and Gare Montparnasse."
86776,Foursquare,2,Breakfast tables are too closely stacked. Our window wouldn't close properly and we had room a street side. Free wifi. Good rainshower.
86776,Foursquare,3,"Parking is not too expensive (€15), they can offer an alternative nearby if it is full for the same price."
86776,Foursquare,7,"The ac is not that good, they dont provide iron's u have 2 borrow it &return it by urself,1of the sinks in all rooms is blocked.One of the hotels i won't stay in again. U carry ur luggages to ur room."
86999,Foursquare,3,"The breakfast is very simple,no fresh product at all, not worth the money."
86999,Foursquare,5,Almost bed & breakfast... But without shared rooms
86999,Foursquare,8,"No wifi, cheap room, cheap service...way too expensive for what we got!"
87041,Foursquare,8,Cheap and quite good
87041,Foursquare,7,"Nice, cheap and in the centre"
87041,Foursquare,10,"The location is very good. There is a metro station at one minute walking.Very helpfull staff and comfortable,clean rooms."
87138,Foursquare,8,"Nice hotel, with free Wifi, good breakfast, and clean."
87138,Foursquare,5,Good indian style restaurant 50 meters from hotel
87255,Foursquare,7,Good hotel near metro. Elevators need maintenance.
87280,Foursquare,6,"Comfortable beds, good breakfast, clean but small rooms. The hotel's staff don't speak english very well D:"
87280,Foursquare,9,17 arrondissement...though close to Porte de Clichy metro. La Terrasse restaurant is overpriced. Double rooms are quite fine. Bit they DO need to exterminate ants!!!
87280,Foursquare,6,"Worked ok for 3 days. Rooms ok, small with safe and small flatscreen . free wifi everywhere which is great but you have to sign in everytime. Metro very close and that takes you anywhere in the city."
88133,Foursquare,8,"It’s colourful (red, blue, orange), the hotel is the work of designer Matali Crasset. Part eco-friendly concept, part futuristic vision, its original concept is eye-opening and its quality, tempting."
88133,Foursquare,5,Nice n cosy. Very creative design n bio-friendly and the concept is great! Breakfast is good as well n everything is self service incl checking in n out.. However the room is a bit too tiny for 2
88133,Foursquare,1,N oubliez pas votre shampooing!
88133,Foursquare,9,"Breakfast for €9 is overpriced. You get: hot drink, fruit juice, yoghurt, hard sandwiche and honny or jam. Rooms are small but have a young design and are clean. Enjoy your stay!"
88133,Foursquare,2,Clean and the coffee is good. Boulangerie next door is great value and sells pretty fantastic pastries if Himatic breakfast is a little small...
88210,Foursquare,5,"if you from out of town and arrived in gare de lyon station, this hotel just 5 minute walk. don't forget ask for the password for free wifi"
88227,Foursquare,1,"This is the 3rd week I'm here,, it could not be better,, rooms are always cleaned, the guys on the reception are always there to help you, the breakfast is good enough and chef is always affable,,"
88255,Foursquare,9,"Great hotel, really close to the metro station ""Rome"" and 10 minute walk distance from Gare Saint Lazare. Nice and quiet neighbourhood."
88313,Foursquare,10,One of the three stars definitely has to be deleted. İt has two star qualities..
89102,Foursquare,2,"Nice staff, cheap, clean, literally at the entrance of a metro (the Paris subway) station on the line leading to the Opera - there you can make a bus connection to CDG and Orly airports."
89201,Foursquare,1,"Not better than a 2 star hotel, it's not worth 200 euros per night. A shame! But at least it's clean."
89257,Foursquare,6,"Marie-Alix Agez just nowFor the official opening of the Hotel Eiffel Saint Charles, take advantage of the special “ FAN ” offer through Facebook :)"
89480,Foursquare,3,"the wifi is slow, but it is free."
89480,Foursquare,6,"Location is great, also it is very clean:)"
89480,Foursquare,1,"Location is very good,near the Eiffel tower and on metro station.Is also very clean and quiet.."
89480,Foursquare,5,I think they have the cleaniest rooms and niceiest reception in Paris Hotels! Totally recommended...
89779,Foursquare,10,"Zen style through all 34 bedrooms with warm tones, designer furniture and creative lighting.The Dreamcatcher suite is a cosy space, complete with corner bath,fur cushions,fireplace and king size bed."
89779,Foursquare,7,Super chic hotel but beware of the OCD 'breakfast lady' who insists on re-positioning everything. It's a fascinating spectacle on one hand but damn annoying on another.
89779,Foursquare,3,Bathroom towels are positioned above the toilet (in room 405); always close the toilet lid before taking a shower.
89779,Foursquare,10,"Nice hotel with small but cosy rooms. However, shower could cause a little ""flood"" cause of its design. Extremely friendly and helpful staff!"
90691,Foursquare,2,Close to the metro and all you need when you want to visit Paris. Eggcellent!
90691,Foursquare,8,"Easy access from highway, close to the subway. Travelling to the heart of Paris took me 25 minutes. Private Parking.... Very happy customer!"
91272,Foursquare,4,Don't ever put your money in this damn hotel! You will lost your euro in it!! Is totally in mess.
91272,Foursquare,5,Good hotel and good prices!! Bad location!
91272,Foursquare,8,It's okay if you're only planning on spending one night there. I wouldn't recommend staying any longer than that.
91329,Foursquare,1,"Find the Fabric's decor, industrial universe revisited leaving the beautiful hand crafts furniture, lamps architectural blend of wood and metal ..."
91329,Foursquare,4,They keep your luggage if you arrive early so you can still explore Paris without the bag burden
91342,Foursquare,8,Clean room and quite but no free wifi
25,Foursquare,1,Very clean bedroom and a really nice and updated bathroom. Great value-for-money hotel in an excellent location.
25,Foursquare,10,Vegetarian and coeliac menus are available at the restaurant in this hotel.
25,Foursquare,2,Ask for a room not on the street side. It's very loud at night.
25,Foursquare,8,Breakfast is 6:30 to 10:30. You can get free ice cube from the bar and bring back to your room.
35,Foursquare,5,Nice hotel!Close to the olimpic stadium and 4 stop by bus to piazza del popolo. Near to the most interesting touristic places. Not so cheap but it's clean!Terrace on the last floor with great view!
84,Foursquare,1,let's get there tomorrow
1038,Foursquare,7,The hotel offers a great location that's close to Parco di Roma Golf Club and Euclide shopping center.
1038,Foursquare,2,"Very convenient if you have a car - avoid the hassle of driving into central Rome, which is only 15 minutes by train."
1041,Foursquare,3,"Here we are. Merged in the green park of Vejo,in the centre of one of the areas with most concentration  of Golf Courses in Lazio"
1121,Foursquare,2,"Rome Accommodation: Rome centre Apt, Rome Eur Art b&b Country House, and Rome beach Ostia Apt"
1121,Foursquare,6,This is a art gallery eco friendly bed and breakfast
1121,Foursquare,5,Bed and breakfast website
1228,Foursquare,2,Clean and modern
1228,Foursquare,9,"If you are staying here, try eating at the Merulana Cafe. Great food 2 minutes away...."
1228,Foursquare,2,Good hotel for good price. 15 minutes to top destination like a Coleseo
1251,Foursquare,2,Good to relax at Novotel after a long day...too bad they don't serve our Barbera Italian coffee :(
1330,Foursquare,9,Great place to stay. They had a 5 bedroom place for my family. Front desk staff very polite and helpful. Restaurant staff a little surly. But still an excellent place to stay
2071,Foursquare,7,so nice and quite place for staying in rome
4436,Foursquare,8,Worst nightmare!
4436,Foursquare,4,"Poor wifi, not good rooms...  4 stars?  No-no))) only 2-3 stars )))"
5079,Foursquare,6,Beds are the best!
5706,Foursquare,8,"Very poor breakfast, small rooms, 3 stars...not more. Far from city center. But the neighborhood around is pretty good, quiet, safe."
6212,Foursquare,1,Be prepared with mozzie spray anywhere in Rome!!!
6528,Foursquare,6,On our way to Florence :) Ciao!
