id,source,rating,text
26598,Foursquare,8,"A good spot if you want to get some work done in between appointments. Not too loud, spacious and tasty panini's, tea & coffee."
26598,Foursquare,5,"Best Latte in town, friendly service , good place to work or have a meeting. Bring your own books and magazines to exchange with others. Check their website for barrista and coffee tasting workshops."
26598,Foursquare,10,"Worst hot chocolate ever, stick to the coffee I guess..."
26598,Foursquare,7,"My new workplace really has the best coffee around town! Come and taste the exclusive espresso shots for yourself :) We also serve Gary's muffins, fresh made panini's and great music (my Ipod)."
26598,Foursquare,1,Excellent spot for a coffe on THE terrace in THE sun
26605,Foursquare,9,"Best fresh sandwiches, pastries and definately the best coffee....."
26636,Foursquare,8,"Bad breakfast! Eggs are dry and powder like, hot juice and so!"
26636,Foursquare,8,So nice hotel in perfect place! Not far from center...
26636,Foursquare,1,Best service I‘ve received in a Ibis Hotel
26636,Foursquare,2,"Nice hotel, a little bit far from the center, but with the bus 48 - and the nightbus 348 - in fifteen minutes you can reach the Central Station."
26636,Foursquare,6,"Bas was our waiter/Barman for the night, Fantastic! Made us feel very welcomed and put up with us!"
26636,Foursquare,4,"Nice hotel, clean and comfortable. A little further out that ideally. Try and book ibis central for better location. Bus 48 to/from centraal station and bus 348 from bustop D is the night bus."
26636,Foursquare,1,Long way from city center. Buy the multi day transportation pass and plan to be out until bedtime
26636,Foursquare,10,"Discover the breakfast buffet with sandwiches, fruit juices, scrambled eggs with bacon and sausages and every 2 months another seasonal special."
26636,Foursquare,5,A pretty good hotel for it s rate.. Well recommended
26636,Foursquare,7,wi-fi network: IBIS wi-fi password: - - via 4sqwifi.com
26647,Foursquare,5,www.juicepromotions.nl
26652,Foursquare,7,"Free WiFi internet, password: koffieboon - Find free WiFi near you and get 4sqwifi app for iOS in the appstore. Don't worry: the app is free as well! ;)"
26652,Foursquare,7,Try the Brownie!
26652,Foursquare,4,Nice and friendly staff. I like the smoked chicken multigrain bagel! It's awesome!! Try also the mochaccino!
26652,Foursquare,2,Better go to Mosaic. Staff at this Bagels & Beans is unfriendly and rude. A place to avoid!
26652,Foursquare,6,"Service is really slow, especially the bagels take forever. Even when it's not busy."
26652,Foursquare,3,"Free WiFi internet, ask for password at the counter. On May 15, 2010, it's SSID: BagelsBeans password: koffieboon"
26652,Foursquare,6,"Try the Cheesecake. It's different from the regular Cheesecakes found at other coffee houses, but very nice!"
26652,Foursquare,6,Order a smoothie with all mixed fruits and the goatcheese bagel. Large(!) capuccino to finish off while reading magazines in the small  outdoors.
26652,Foursquare,7,Order a large cappuccino and munch on some suger candy hidden between the sugar lumps...
26653,Foursquare,5,"Unfortunately, Meat on the grill is on the very dry side."
26653,Foursquare,8,Service super!
26653,Foursquare,7,"The Tavuk Sis is fantastic, best in Amsterdam I'd say and the portions are really filling. Great place."
26653,Foursquare,3,"Specialty is most definitely the 'kasarli kusbasili pide!' Order this, you will not regret it!"
26653,Foursquare,6,"Tasty turkish food, one of the best turkish places in Amsterdam."
26653,Foursquare,6,Delicious foods!!!
26653,Foursquare,9,Shoarma schotel 👌👌
26669,Foursquare,10,Now with free Wifi!
26669,Foursquare,1,All I got there was a bread with a long hair in it and a few days later a bag of small ones with fungus on it after a day. You're never see me there again.
26669,Foursquare,4,"Get here in time for fresh, warm croissants and delicious blueberry muffins."
26670,Foursquare,2,Sooo good! My day is better now. So eat your delicious chicken wings while browsing on my site www.fashiongentrix.com ;)
26670,Foursquare,9,Finger licking good :)
26670,Foursquare,10,Crispy stripes are the best!!
26672,Foursquare,9,Great fruit shakes/smoothies!
26672,Foursquare,1,For everyone with an apple allergy: ask for orange juice instead of apple juice.
26672,Foursquare,7,"Best juicebar in town. Excellent fresh (apple) juice & brilliant smoothies, in a English style park. Also fresh soups, good coffee and grilled cheese sandwich a la Turque. Open March-November!"
26672,Foursquare,7,"For Wifi: Terrasmuspark, password is Terrasmus-12"
26673,Foursquare,5,the best  turkse pizza
26673,Foursquare,10,Try their special tahin rolls just before Ramadan
26673,Foursquare,9,Get spinach goslemi with veggies and spicy sauce!
26673,Foursquare,2,Very friendly hood Turkish bakery!
26673,Foursquare,8,"Great neighborhood Turkish bakery. Get lavash, spinach/cheese bread/pies & baklava!"
26675,Foursquare,4,We're also open during the Summer period. Check out our availability 020 851 2950
26675,Foursquare,2,"No specials here, try the real Skotel venue, this is the student Campus venue."
26675,Foursquare,9,Hotelrooms starting at €40. Trainingshotel from the Hotelschool.
26675,Foursquare,2,Friendly & English speaking staff. It's 24hrs hotpot restaurant right next to Nikko hotel. Must try if you are in TJ.
26690,Foursquare,7,Good things..!
26690,Foursquare,7,The Sweetest Hot
26692,Foursquare,8,"Nice hotel! Very close to airport. Good bed, free wifi. And little sweet present for all night guests!))"
26692,Foursquare,8,Very nice Hotel
26692,Foursquare,4,Lovely hotel with free wi-fi and friendly staff! Just a short tram journey to town or 40 minutes walk.
26692,Foursquare,6,"Ask for Rita, if you're having a massage . She has the pretiest toenails."
26692,Foursquare,10,Very good atmosphere... Wonderful place with a lot of space and good service....
26692,Foursquare,6,Try the mint tea with honey. And make sure you take a trip to the skybar on the 10th floor for some great city skyline views.
26692,Foursquare,10,"Good hotel, but 'The Wellness Garden' really fucks up its reputation. Do something about the Wellness staff please!"
26692,Foursquare,2,Nice hotel but very far from the city 
26692,Foursquare,6,Very good hotel but the WiFi is not working well in all areas...:(
26692,Foursquare,1,"Amazing 4* hotel that should be a 5*..!! Wonderful spa, beautiful pool excellent staff & service.!"
26692,Foursquare,4,"Lovely, fashion and romantic place. Luxury room."
26692,Foursquare,5,"Oh, did I already mention, the WiFi is really really BAD."
26692,Foursquare,3,The WiFi service by T-Mobile has a very weak signal in my room and is unreliable :(
26692,Foursquare,1,"Fashion Burger... It's not on the Room Service Menu, but go ahead and order it. It's delicious!!"
26692,Foursquare,3,The Skyy Bar and the swimming pool are the spots in the hotel that you must not miss.
26692,Foursquare,1,Lovely hotel! Shitty location 
26692,Foursquare,1,The soups are amazing!
26692,Foursquare,4,"My fav small Amsterdam hotel. Nice food, cosy, great bar, free WiFi and wellness. Sky bar is a must."
26692,Foursquare,10,breakfast buffet is no slouch
26692,Foursquare,7,Nice place to stay! And free wifi in the rooms...
26692,Foursquare,9,"Please do not make a reservation for a business meeting. The service sucks, Coffee tastes horrible, bottle of tap water costs 5€ per bottle and you will have to arrange the chairs and seating yourself"
26692,Foursquare,10,"Try the Apple Tarte, delicious!"
26692,Foursquare,8,The trendy WestCord Fashion Hotel Amsterdam has stylish rooms and free Wi-Fi. It has a culinary restaurant and a SKYY Bar with a magnificent view. Stay in style in Amsterdam!
26692,Foursquare,9,Lovely SKYYbar!
26692,Foursquare,4,Breakfast buffet is impressive!
26692,Foursquare,7,Be friendly to the bar staff and you might end up with a free drink.
26692,Foursquare,2,Yayy..free wi-fi!!
26692,Foursquare,4,Crappy reservation service. Possibility of mixing up breakfast values (and of other extras) especially if the reservation is done by a third party like your company. Wireless is weak in upper floors.
26692,Foursquare,3,Free wifi! Comfortable stay! 3days :D
26692,Foursquare,6,"Free WiFi, but sketchy signal in some rooms. Otherwise a very comfortable stay"
26692,Foursquare,10,"Very excellent hotel, free wifi!"
26692,Foursquare,7,The bar upstairs has a great view of Rembrantpark and delicious cocktails.
26697,Foursquare,10,"Amazing place! Fantastic staff, very friendly and kind. Food was delicious especially the carpaccio! I would definitely recommend it!"
26697,Foursquare,8,Slow and overpriced.
26699,Foursquare,1,Best pizza shoarma or pizza dönner in town! Great other food as well. Very friendly people working here too! Try this place..
26699,Foursquare,8,Best fries in the neighbourhood. Ran by a kind family as well. Also pizzas starting at 6EUR
26706,Foursquare,2,"Ordered a Pizza and as always the forgot the garlic sauce, but a good Pizza anyway"
26718,Foursquare,9,Good food
26721,Foursquare,3,"Well, this is the real stuff.  Nuff said."
26721,Foursquare,4,Try Bakso(meat ball soup) & tahu gunting(tofu with peanut sauce)
26729,Foursquare,5,Members only
26738,Foursquare,1,"This restaurant is now named Yang Ming. Looks like new owners, too.."
26738,Foursquare,9,"Not a restaurant to go again. After almost half an hour waiting for the food i asked, they gave me the wrong one! Bad service overall!!"
26739,Foursquare,10,Be nice to the waiter!
26745,Foursquare,10,Oh yeah nr 47 it is!
26745,Foursquare,6,Not spicy enough for you? Ask for free fresh chillies in fish sauce. Fire for the soul!
26745,Foursquare,5,"good food, lovely taste and very fast take away --> #11 (soup) #20 #26 (meat) & #38 (dish)"
26745,Foursquare,1,"Er is super lekker. No. 47 is the best. The duck meat is awesome, curry is sweet and yet spicy. Heel lekker."
26747,Foursquare,2,Very nice indonesian home made food. Nothing to complain.
26747,Foursquare,1,Tempeh goreng to die for!!!
26747,Foursquare,9,Great authentic Indonesion food with lovely and very nice staff. Nothing fancy. Pure traditional food made with love.
26747,Foursquare,2,Good food for a fair price! Worth to try if you like genuin Indonesian dishes
26747,Foursquare,5,The Daging Rendang is the best in the city! Enak Sekali !
26747,Foursquare,3,pet the cat!
26747,Foursquare,4,Very Nice indonesian food! Tempeh especially
26747,Foursquare,4,Good vegetarian food for a low budget price (7 euro). Love the vega saté.
26747,Foursquare,10,"Try the ""dagin rendang"" & the ""sambal goreng boontjes"""
26747,Foursquare,10,"they have a  sunny garden too, although it is more like your urban backyard it is still nice to have the best Indonesian food there"
26747,Foursquare,9,"the absolute best Indonesian restaurant in town, try the veggie dishes!"
26749,Foursquare,7,"No lounnge, pre-packed weed and not much choice"
26750,Foursquare,10,How to spot good gelato from 5 metres away: http://exurbe.com/?p=2392
26750,Foursquare,5,Great icecream!
26759,Foursquare,4,Grab a coffee take away and run for trams 7 & 13 or bus 18 ;-)
26759,Foursquare,7,awesome coffee and try the chocolate croissant!
26772,Foursquare,6,Brood is topnotch.
26772,Foursquare,6,"You can sit outside in winter, just order some blankets and red wine & you'll be golden."
26772,Foursquare,10,Pretty good and no-nonsense  BLT here. Polite waiters and a large bathing in the sun terrace.
26772,Foursquare,1,"Watch out for Lars, the blond guy at the bar. He will shamelessly ask for your phone number!"
26772,Foursquare,5,"If you don't know what to pick from the divers menu.. Order the 'Catch of the day' (fish speciality) Different fish, but defenitely recommended!"
26772,Foursquare,1,"It's a bit out of the way for me, but it would make a change from Het Centrum"
26772,Foursquare,2,De Brown Brothers Shiraz/Malbec/Cabernet is n aanrader!
26773,Foursquare,8,"Mediocre service,  poorly cooked burger and pretentious. The pricing is low - I guess that's the only bright side."
26773,Foursquare,2,"Great to have a drink outside. A lot of sun and heaters. Diner wasn't yummy, the food tasted like it was  warmed up in the microwave and aioli is just mayonaise."
26773,Foursquare,1,"So far my favorite cafe in Dam. Comfort, reasonable prices good food."
26773,Foursquare,2,"Been searching all of AMSTERDAM for a place like this. Ticks all the boxes. Welcoming & cozy, food & drinks are VERY reasonably priced. Also severs as a great place to get work done in the day.Wifi "
26773,Foursquare,10,"The warm sandwich was outstanding, but I was really disappointed with the soup... change that and Ill be grabbing my Sunday lunch over here :)"
26773,Foursquare,10,Order by smartphone to avoid the queue
26778,Foursquare,10,"One of the best for pizza in Amsterdam! Fresh and unique ingredients, wood burning oven. Get it to go from the kitchen entrance and watch it being prepared, it's ready in 10 min!"
26778,Foursquare,4,"Forno uses trendy ingredients such as Gorgonzola, apples, raisins, Italian speck and wild salmon. There are some standard pizzas with a twist and some highly unusual ones."
26778,Foursquare,4,Don't order the UFO
26778,Foursquare,10,"Nice looking place, relaxed atmosphere. Friendly waitresses, though not very professional. Serving appetizers without napkins? Carpaccio had way too much sauce and the pizza was too crusty."
26778,Foursquare,6,"If you're not out for a romantic date, have your meal in the little store, next to the kitchen. Very cozy, and you can have a nice chat with the über-friendly (English-speaking) cooks."
26778,Foursquare,2,Great neighbourhood. At spring/summer time: sit outside and chill.
26778,Foursquare,6,Get the pizza Il Forno. It's the mayor of all pizzas!
26781,Foursquare,1,Talk to each other.
26781,Foursquare,6,I hope this place will do well. Hopefully the coffee will be a bit better (just a bit) and I'm looking forward to the menu
26781,Foursquare,8,Opening day!!! As a coffee junky I can say that the coffee (Bocca) was good. The latte and the cappuccino tasted as they should. Free mini cup cake also tasted good. They serve gluten free cake.
26783,Foursquare,3,Yummy mushroom pasta sauce
26783,Foursquare,2,"I'd be surprised if one of the other Italian restaurants in the street makes better pizza (I'll try them soon ;-). Definitely delicious, check it out!"
26783,Foursquare,8,"Loved this place: awesome food, good pizza and I suspect it's Sardinian! Bonus point ;)"
26783,Foursquare,2,"Waiting for an authentic Italian made pasta, the scents of what is being prepared (and listening to the Italian language) is superb! It gets the juices flowing....."
26783,Foursquare,4,"Do yourself a favor & hop in when you're around. Great Latte, try the Delicato and the owners' fantastic friendliness."
26783,Foursquare,9,"Do yourself a favor & hop in when you're around. Great Latte, try the Delicato and the owners' fantastic friendliness."
26785,Foursquare,3,Try white choco it's the best
26785,Foursquare,9,Living in Amsterdam for 5 years... This is the best coffeshop!!! Price/Quality
26786,Foursquare,9,The best italian take away in town!
26786,Foursquare,1,"Really simple italian food to take away. They have a great pizza, even though it's cooked in an electric oven...Well done!"
26789,Foursquare,1,"Make sure to make a reservation,  this place is popular cause the food is great, plenty of choice, everything delicious, good Rosé and the best of all, good prices!!"
26789,Foursquare,3,"Fresh Lynette pasta with black truffles, rucola,tomato....divine"
26789,Foursquare,6,Best waitress in town!
26790,Foursquare,7,Cute coffee place with nice bananabread!
26790,Foursquare,5,Very good breakfast deal!
26790,Foursquare,8,Good coffee and try the tea! They have many different flavours you can choose from!
26791,Foursquare,2,Tuesdays and Thursdays eat all you can spare ribs for 14.50 flat
26791,Foursquare,6,A place you can take your vegetarian eating friends to. They got two main courses with Quorn and one purely vegetables and rice. Plenty if to choose from non-meaty starters e.g. avocado blue cheese
26791,Foursquare,10,"Very good meat, but also very slow service"
26797,Foursquare,2,Slooooow service. Drinks and cakes are good though.
26797,Foursquare,8,"Really friendly service, good cakes and terrace is ace in the summer!"
26797,Foursquare,5,Wifi key: espresso
26797,Foursquare,8,"Nice place to work: outlets everywhere! Very decent soy lattes, and vegan options (and improv) when you explain your whims."
26797,Foursquare,1,morning coffee watching kids do their coloring on a menu-blackboard... while editing movie!...
26797,Foursquare,1,The scones!!! Yeeyyy #loveit
26797,Foursquare,8,Morning coffee! Nice and strong!
26797,Foursquare,5,The worteltaart is good. The frosting is a bit too sweet for my taste though.
26797,Foursquare,2,Friendly service!
26797,Foursquare,1,Is there ham on the ham & cheese tosti? ......just half a piece!! Maybe I get to pay half price. Let's wait n see
26797,Foursquare,9,"Love the granola, could do with a bit more yoghurt."
26797,Foursquare,3,Great new coffee place. Finally people who turnes this corner in something beautifull
26801,Foursquare,6,"Lovely place, looks like an old Havana restaurant with the high ceiling. The chickenbreast with mushrooms in lemonsauce was my favourite..."
26801,Foursquare,9,"Had 9 tapas with 4 friends and we couldn't agree on the best dish - all was yummy and my favourite was chicken with lemon and mushrooms. Even if you are full, try the creme catalan-it is worthy!!! :-)"
26804,Foursquare,8,What a great place! Service with a smile and a coffee refill for half the price!
26813,Foursquare,7,Toilets smell really bad.. (Sweaty socks)
26814,Foursquare,6,"Snack bar-mini market, quite handy, you can buy something to eat, ciggys, juice or cookies, open until 1 normally and until  2 on the weekend!"
26816,Foursquare,10,Try the caeser sandwich
26826,Foursquare,4,Wear something flashy and brightly colored. Otherwise they won't notice and serve you.
26840,Foursquare,5,Good quality
26873,Foursquare,2,Get a take out pizza and find the spot to stand waiting where you are not in the way of the waitresses or other patrons
26876,Foursquare,4,Mr. Murat is the best manager ever!
26876,Foursquare,6,Kusbasi is The best lambsteak i ever had..
26876,Foursquare,5,My favourite pizzaplace since longtime! The restaurant is personally managed by very friendly owner Murat Gedik who makes you feel at home. Don't forget to order the cheesebread!
26876,Foursquare,9,Frendly staff.good hotel
26876,Foursquare,6,"Get the Albert pizza, with sausage, capers and a thin layer of cooked egg. So delicious."
26879,Foursquare,3,Go for the Keftedes skaras for the best meatballs in town!
26885,Foursquare,8,They do coffee here. It's like tea but coffee.
26885,Foursquare,5,"Best in weekends, don't know why, just a feeling"
26885,Foursquare,2,Order the omelette without bread. Comes with a delicious salad under it. Also ask for Parmesan in top. Yummy!!
26885,Foursquare,9,"Multiple (5+) chai latte options and nice bright tables, combined with free wifi, make this the perfect place to catch up on some emails."
26885,Foursquare,10,Wonderful coffees and teas!
26885,Foursquare,7,Free wifi and large tables. Nice to work here
26885,Foursquare,8,Try the Muffin with chocolate
26885,Foursquare,8,Official bookcrossing zone!
26885,Foursquare,8,"Great sandwiches, very good chai ! try the egg with pesto !"
26885,Foursquare,5,More chilling downstairs
26885,Foursquare,4,Try the elephant vanilla chai!
26885,Foursquare,4,perfect sunday morning coffee on my doorstep
26885,Foursquare,9,Prof. Grunschnabel ice laboratories!
26886,Foursquare,9,Cheeseplate is wonderful & wine choice correct ;)
26886,Foursquare,10,I had pasta and it was very well done. Friendly service as well and relaxed atmosphere - to recommend!
26886,Foursquare,5,Loooove the deepfried goatcheese with cranberry!!
26887,Foursquare,4,Very very spicy food. Don't forget a fork from home haha
26887,Foursquare,5,"Excellent food for a very good price !! If you like to taste exciting spices, must go place and lst bt nt least very friendly people !!!! Large choices for vegetarians too!!"
26887,Foursquare,8,"One of Amsterdam's hidden gems, and local favourite. For 3-4 people, ask for a big plate with a bit if everything."
26887,Foursquare,7,'Tej' the Ethiopian 'honey wine' can be best described as 'honey liquor': incredibly sweet!!!
26887,Foursquare,10,It's shame if you can't finish your dish... Because it's so good!!
26887,Foursquare,1,"Great Ethiopian place, very friendly owner and great food!"
26887,Foursquare,3,Try the honeywine! Lovely!
26887,Foursquare,8,"Try the gored gored! Superb! Friendly and great service! Enjoy, Guido"
26887,Foursquare,9,I got the Zegni.  Pretty good!  Yum!
26887,Foursquare,6,Favourite african restaurant since forever. Love the desserts as well!
26887,Foursquare,9,"Favorite ethiopian/africanrestaurant! Friendliest people ever, tasty food and nice wine!"
26887,Foursquare,7,"Hug the owner, lovely guy. Drink the local beer, Mongozo."
26887,Foursquare,8,enjoy Ethiopian food in the most athentic setting in Amsterdam. No tables just stands for the enjera plates. very loungy...
26887,Foursquare,9,"Very nice place with original Ethiopian spirit. Tasty food, amazing coconut beer and very nice service."
26889,Foursquare,4,Very nice coffee and the cheesecake is wonderful !
26889,Foursquare,9,their carrot cake is heaven! :)
26889,Foursquare,5,Easily the best coffee spot in amsterdam the owners work everyday and it shows
26889,Foursquare,2,Best coffee in this part of town.
26889,Foursquare,8,"Best coffee roasters in town! You heard it, coffee. Although they have some excellent teas and sweets, I unanimously *wink* decided this is the best coffee place in Amsterdam. By far."
26889,Foursquare,1,"this is my spot, im 30 meters away from them  and must go 3 times a week and get everything,The best quality and a true sleeper for the neighborhood. enjoy it old west"
26889,Foursquare,6,"This place rocks, rocks rocks rocks. @Jesse V. The best baristi will prepare their coffee with highest care possible. That's why it taste so damn good."
26889,Foursquare,5,Go for the magie tea. Quite an experience.
26889,Foursquare,5,Carrotcake is awesome
26890,Foursquare,3,Healthy food
26890,Foursquare,10,"I used to buy from this place, but once I got very bad food poisoning from tiramisu. probably they don't always sell fresh food.. I don't"
26890,Foursquare,7,Anyone tried their Tiramisu yet?
26896,Foursquare,5,"Better then baker next door, but it's not Paris..."
26896,Foursquare,4,They have the most heavenly cakes (the spongy cannelés are a must-try) and their breads are some of the best you can get in Amsterdam.
26896,Foursquare,4,Hands down the best bakery in Amsterdam!
26896,Foursquare,4,"My favourite is dark rye bread, must check out if they have it ."
26896,Foursquare,4,"Best bread in town, worth the wait!"
26896,Foursquare,6,Buy the bread. Tastes great and freshly made until 19h00. Don't be surprised if you have to wait in line outside.
26896,Foursquare,8,the best this side of France.
26896,Foursquare,9,Come om a saturdaymorning
26896,Foursquare,5,The best bread in town
26899,Foursquare,7,The soup of the day is great ! This soup has been on the board for the past 7 months... Huge success I guess:)
26899,Foursquare,9,Chef's Salad is the way to go.
26902,Foursquare,3,Very nice asian food and meat. Try th tong-fliet!
26902,Foursquare,5,Great fusion cuisine $$$
26902,Foursquare,4,"Very good food ! went there for lunch, service with a smile but not cheap ! Ok it's AMS and not Singapore"
