id,source,rating,text
32288,Foursquare,7,"If you're heading for central station.. take a walk, you lazy dog (!)"
32293,Foursquare,4,For your occasional gay bar or mediocre prostitute
32299,Foursquare,8,One of the busiest tram stops in Amsterdam
32299,Foursquare,6,"Tram is the best way to move around Amsterdam, don't take taxis, this is more fun, or just rent a bike."
32299,Foursquare,9,Need free WiFi? Just walk to the Apple  Store across the square.
32299,Foursquare,1,wi-fi network: OV-Connect wi-fi password: enter mailaddress check box and connect - via 4sqwifi.com
32299,Foursquare,9,Take a tram here. Surf it on the roof. The Dutch love it when you break the rules.
32299,Foursquare,5,enjoy viewing all the tourist walking on Leidseplein square and looking for fun
32301,Foursquare,7,Check in and get a free soft drink :)))
32301,Foursquare,4,Nice and I got a free coke for checking in on Foursquare!
32301,Foursquare,1,No soft drink. They didn't know about the special.
32301,Foursquare,2,"The employee claimed he didn't know anything about the Foursquare special when I unlocked and tried to redeem it. The cruise was OK, could have probably been a bit shorter."
32301,Foursquare,8,"Took this canal tour, got the free drink! Price is not the best in town, but 75 mins is the longest tour I know. Tour can be shortened to 60 mins and price to €10,-. Then it would be perfect!"
32301,Foursquare,5,"Free soda at check in, courtesy of foursquare"
32301,Foursquare,10,"They have made some changes to their cruise: it now includes free headphones so you can select your own language for the commentary. The story is also new and way more fun (""Ron & Nel Experience"")"
32301,Foursquare,3,Highly NOT recommended!!! Lady atthe counter refused to give us the softdrink that was aupposed to be our checkin bonus
32301,Foursquare,9,"At 75 minutes its about 15 mins too long. Use them wisely and take a nap. Also, make sure to check in and get your free sodas... Or beers if you ask nicely."
32301,Foursquare,2,Nice tour of the canal but it can get a little boring.
32301,Foursquare,1,Try the dinner cruise good price and nice food!
32302,Foursquare,4,"Gay Pride, Canal Parade-> way too much fun !!! parties everywhere for everyone ;)"
32302,Foursquare,1,"Had a  ice stroll,  lovely architecture"
32302,Foursquare,8,My second home
32309,Foursquare,2,"Be on time. If the Dutch are anything, they are prompt."
32309,Foursquare,9,Its very cold
32354,Foursquare,4,"Does not go after midnight, but conveniently drops you off near the venue in the north of Amsterdam"
32367,Foursquare,5,With wifi this might have been the best way to travel between Amsterdam and Rotterdam. [dreaming of a world filled with free and fast internet everywhere]
32367,Foursquare,8,"Platform 15, the fastest Way to het to #BREDA, Pearl of the South.."
32367,Foursquare,5,welcome to the worst train service ever.
32367,Foursquare,5,It pays to be nice...just got a free class upgrade!
32367,Foursquare,7,Try the Starbucks coffee.
32367,Foursquare,9,Buy your coffee at the station and not in the train... Brrr instant coffee. Sorry lieve mevrouw van de railcatering
32367,Foursquare,5,Avoid catering service! They're expensive! Buy at the kiosk and drink or eat @ the train.
32367,Foursquare,9,The catering now has Starbucks coffee! Have an italian roast with a biscotti.
32367,Foursquare,5,Booking online ahead of time can save you a lot of money. Wel een gedoe.
32367,Foursquare,6,Read the exciting security leaflets when you bored when the fyra is stuck somewhere on the track
32367,Foursquare,2,"With 1e class trainticket, free entrance at the NS Hispeed lounges (free drinks, newspapers, relaxing area and great place for smaller meetings)"
32367,Foursquare,8,"Catering people very nice, coffee is mediocre though."
32368,Foursquare,2,It's for free!)
32368,Foursquare,6,boating everyday on a free boat
32368,Foursquare,6,Find the dog ....
32368,Foursquare,2,"1. Don't forget to smile now and then. 2. Please, turn off your scooter when you enter. 3. Smile. 4. Smile. Etc."
32368,Foursquare,7,Take a free ride to Amsterdam Noord and bring your bike along as well. You'll be in the countryside or in a forest in just a few minutes of cycling.
32368,Foursquare,10,The shortest boat trip!
32368,Foursquare,2,How many people fit on this boat?
32368,Foursquare,2,I'm on a boat Motherfucker! ;)
32368,Foursquare,9,Try to swim it once in a while. Good for body and Mind.
32368,Foursquare,4,"There's a new bike lane open for public: immediately to the left when you reach Buiksloterweg, instead of straight ahead."
32368,Foursquare,9,Cold and windy but always à Nice trip
32369,Foursquare,5,Fun way to get to North Amsterdam!
32369,Foursquare,3,Enjoy the morning sun at the north side of the IJ-shore...
32372,Foursquare,1,Free boat ride with cool views. Have a drink at the other side of the river.
32372,Foursquare,3,A free Ferry that lets you see plenty of the harbour
32372,Foursquare,7,Beeld Hal werk exhibition is only 10 minute walk from ijplein!
32372,Foursquare,1,Meet chewbacca
32372,Foursquare,4,"Was fun and do not get off and go again, it's free"
32372,Foursquare,2,If you have some time you should drop by the IJ Kantine for drinks.
32372,Foursquare,10,Zin in een kop koffie en socializen? Kom langs bij Social Inc. - full service social media bureau! (TT Vasumweg 95 - KSM Pand)
32374,Foursquare,6,À QuickTime way and fun to reach THE beach
32388,Foursquare,7,Nice shops.
32389,Foursquare,2,Try the 24h ticket and remember to check out with it when leaving the tram.
32390,Foursquare,1,I thought it'd be better with Tui. No service at all. Maye use Lover's or something else.
32390,Foursquare,7,When you are in Amsterdam  you should have a cruise around the canals... Its worth to see...
32390,Foursquare,2,"It might be tempting to sit inside the cabin, particularly in winter, but the best place to really see things is the weather deck at the stern."
32390,Foursquare,1,Airexpressbus to Weeze airport starts from here
32390,Foursquare,3,did the 1 hour cruise which provides you with nice leisurely cruise though the main canals of Amsterdam city
32390,Foursquare,3,Get the airexpressbus to Eindhoven grom here
32390,Foursquare,1,"There is loo on the boat, so don't go wasting abt 50cents on takin a leak at one of the restaurants next door! 50cents as in currency :P  !"
32390,Foursquare,2,"Best time to take the cruise is half hour before sunset. You get to see sunset sailing the canals, beautiful."
32390,Foursquare,7,"Use your iAmstersdam card for a ""free"" (pre-paid) ride!"
32409,Foursquare,3,"If you do not have to use the tram between 8:30,8:45 on a work day, avoid it, big rush"
32441,Foursquare,3,Many People in rush-hours.
32467,Foursquare,2,Very Nice Place!
32467,Foursquare,2,Watch out for pickpockets!
32472,Foursquare,4,"Limited opening times, but OMG KITTEHS. ON A BOAT."
32472,Foursquare,10,It's a houseboat that has been transformed into a cat orphanage. worth a visit as it's an amazing place. They look after stray cats and they try and rehome cats that need a new family!:)
32483,Foursquare,6,"If you're lucky, the metro will be decorated with e.g. ducks, info on countries or art. It is fun!"
32485,Foursquare,6,The 26 come in the neighborhood of Camping Zeeburg a lovely city campground.
32485,Foursquare,2,Get off at the last stop for the beach! BLIJBURG AAN ZEE
32485,Foursquare,5,Try not to piss off the leather bag of a lady who likes to roll her Rs. Does GVB provide its employees with lessons on how to be unhelpful and unlimited tanning?
32485,Foursquare,8,"If you're heading to Philips (IJ Tower), you should take this tram!"
32485,Foursquare,3,Don't forget to check out when leaving the tram!
32485,Foursquare,8,Don't forget to check out with your public transport chip card :-)
32485,Foursquare,4,2nd stop is best for #boston
32485,Foursquare,6,Always stop at Tram stop 1 at Centraal Station. First stop is best to get off for the movenpick hotel
32488,Foursquare,4,Grab a donut on your way out. Seriously.  #yolo
32488,Foursquare,7,59 pendel bus runs to amstel station as the metro tunnel is closed till 6th August!
32488,Foursquare,7,Cool projections across the water at night (EYE film institute)
32488,Foursquare,2,Cool projections across the water at night (EYE don
32488,Foursquare,1,Be nice to the drivers... :-)
32488,Foursquare,9,Take THE car!
32489,Foursquare,5,Currently only the 53 runs to centraal you may need to change at spaklerweg for the 51
32490,Foursquare,6,"If you want to enjoy the view: stand at the very front or back. If you want to avoid cigarette smoke and exhaust from scooters, go to the inside area."
32490,Foursquare,1,The good news is that the service is free of charge
32490,Foursquare,9,Leave the city in peace. Enjoy the views
32497,Foursquare,7,Don't leave Amsterdam before having a cruise around the canals....
32497,Foursquare,4,"Lovely scene, great choice to see the city"
32497,Foursquare,8,"The tour guide has a lot of humor! A Dutch friend advised me to choose this company for that reason, and I am not disappointed at all. xD"
32505,Foursquare,6,"Don't blame the host! And take the other door, no exit!  Hahahaha"
32510,Foursquare,1,I'm off the rails!
32517,Foursquare,7,"At this stop, you can find All kinda nice foodies that filled up your stomach. Sushi.coffee.sake.cake"
32519,Foursquare,8,Tramstop tram 4
32519,Foursquare,5,Tramstop to Station RAI
32519,Foursquare,10,Tramstop to Central Station
32556,Foursquare,9,Going to work
32567,Foursquare,7,Why do they have the heaters on full blast when it's boiling hot?
32567,Foursquare,3,Don't be surprised if there is a problem with the line 51
32568,Foursquare,8,"Tram 5 is always packed! If you can get another one, do it."
32568,Foursquare,5,Slowest kind of public transport I've ever been in. The only good thing about it is that you'll know for sure that you'll arrive at the place where you want to be.
32570,Foursquare,1,Take this tram for Anne Frank House
32573,Foursquare,1,Just stand in front of the centraal station from a small distance beatifull!!!
32573,Foursquare,10,Be the first inn the bus so you can sit in the back
32576,Foursquare,9,Opens by 08.00 am only which is rather useless when your train is scheduled for 08.04 :-(
32576,Foursquare,7,have a cup of tea and Hi speed Internet connection its the main thing for me ;-)
32576,Foursquare,4,Wi-Fi password: Internation@@l (with capital i)
32584,Foursquare,1,The best stop ever in my opinion. There's all water and stuff
32584,Foursquare,7,Check out the construction site
32584,Foursquare,3,This is what it's going to be
32584,Foursquare,2,They close at 6pm Saturdays
32584,Foursquare,4,Visit the Nord/South underground metro building site. Entrance at Rokin through temporary entrance besides bycicle path.
32591,Foursquare,3,Get on the right side (away from the dock). The best spots can be better seen from the right side.
32591,Foursquare,6,Get there early. The back seats have plastic windows. If its raining. It's still a good tour.
32592,Foursquare,3,"Tram 4, richting Station RAI en Centraal Station"
32596,Foursquare,4,Scan the tramstop with blippar and win!
32598,Foursquare,9,If you are bored and cold get a hot chocolate with whipcream and mini marshmellows at Berkhout
32619,Foursquare,1,Make sure your boat is water tight!
32652,Foursquare,5,Where you at
32652,Foursquare,4,Don't drink the water
32652,Foursquare,5,With some sunshine the ten minute wait is ok!
32653,Foursquare,10,"If there is some time on the clock (before the ferry arrives), get some coffee and/or cake at Il Ponte, just next to the dock. Very good."
32660,Foursquare,2,Free of charge public transportation for bikes and pedestrians from the center to Noord. The Buiksloterweg ferry works during the night every 15 minutes
32660,Foursquare,5,This ferry does not charge.
32685,Foursquare,7,Tram 7 and 10.
32690,Foursquare,9,I love this street! Wonderful Queen's Day this year!
32690,Foursquare,2,"Amsterdam Spotter Gisela: ""Shop and eat till you drop"""
32695,Foursquare,6,Don't miss it
32702,Foursquare,4,Do research online yourself because the staff are so not helpful! We paid for a bus trip from Amsterdam to Berlin and Berlin to Munich when it was about 20 euro cheaper to go to Frankfurt first.
32702,Foursquare,3,"Check-in on Monday at 7:25 AM is exhausting, the crowd is anxious and some bus is cancelled (?). Come in time, the queue is long."
32703,Foursquare,9,"Adding an extra driver is only €1,50 a day on most cars"
32703,Foursquare,10,Note: people without a Dutch driving license can only rent with credit card.
32720,Foursquare,9,Put your smart phone DEEP in your pocket... :-P
32780,Foursquare,1,Take a 'Metro' or a 'Spits' its going to be a long ride
32780,Foursquare,5,Sit back and relax.
32780,Foursquare,1,"Sit down, relax, and enjoy the view. Over and over, back and forth."
32780,Foursquare,3,Music baby! Make sure you bring some
32787,Foursquare,2,verry nice party boat!
32791,Foursquare,6,One of the more inefficient systems in the NL
32791,Foursquare,6,This place is run by the people incapable of running a brothel!
32791,Foursquare,6,It's taking ages with all the tourists....
32806,Foursquare,1,Space Invader are removed ... :(
32813,Foursquare,2,"Great place! Small rooms, but good breakfast, even with peanut butter)))"
32813,Foursquare,6,amazing place!owner of hostelboat is so lovely! everything was perfect!
32813,Foursquare,7,Good experience until now.
32813,Foursquare,10,Amazing and romantic place!
32819,Foursquare,1,Boat design doesn't allow you to see well. Go private if possible. Or paddle boat.
32819,Foursquare,9,Great tour and funny guide. Takes you north past the train station.
32819,Foursquare,4,Grab a beer in the Canal Tour's shop before you head out.
32819,Foursquare,10,"The ""must do"" activity while travelling in Holland"
32851,Foursquare,8,Saturday morning at 7:00am is creepy quiet
32869,Foursquare,2,Vies Patrick
32870,Foursquare,5,Take the bus into town
32904,Foursquare,6,"Excellent hostel. Clean, nice breakfast and the captain, Jesse, its very kind. And its a boat in Amsterdam, man!"
32904,Foursquare,10,Free Wifi :)
32906,Foursquare,5,Take advantage of not having to drive. Drink a Franziskaner Weissbier (or two)
32912,Foursquare,6,Beautiful houseboat in Amsterdam harbor and financially affordable because not located on the canals. The place is beautiful at night !
32921,Foursquare,7,If you want to see more than The Whale go to the KNSM Islands for modern architecture. And some nice shops.
32921,Foursquare,4,The building there is called The Whale. More modern architecture to be seen there like Packman.
32921,Foursquare,4,Transfer to line 10 up the stairs
32928,Foursquare,1,"They should have these also at Dutch trains, so you can charge your mobile phone while you're traveling (:"
32928,Foursquare,6,The comfortable alternative between Amsterdam and Hilversum/Amersfoort. Even runs when snow is falling!
129604,Foursquare,10,Try the bar called my bar. Cheap beer.
129604,Foursquare,2,Great Starbuck's @ 25
129604,Foursquare,3,In front of the numbet 47 enter in the street ans you'll find the house where was bien the pintor Joan miró
129604,Foursquare,6,"Hostel Sun and Moon, best ever!! Very nice people and nice place!!"
130225,Foursquare,10,"Ojo que roban mucho! Prestá atención a tu cartera, mochila o bolsa que lleves. / Take care of you things! Bags, bagpacks pay attention to them :("
130706,Foursquare,4,"If travelling on friday afternoon or in the eve of any major holiday, be sure to come with plenty of time ahead to get your bus tickets. Or buy them through their website."
131052,Foursquare,2,"5,05 euros one way. 8,95 return ticket. return ticket valid for 9 days."
131052,Foursquare,4,"Aerobus A1 goes to Terminal 1, the main terminal of Barcelona Airport. T1 is the biggest single airport terminal in Europe!"
131052,Foursquare,8,Bus A2 for Terminal 2 at BCN Airport. Expensive bus!
131052,Foursquare,9,Be careful: bus A2 only goes to Terminal 2 every 15-20 minutes!
131052,Foursquare,8,"There are city buses cheaper than this one, 1.45 VS 5.30"
131052,Foursquare,1,City buses take one hour to get to the airport
131052,Foursquare,8,If you are leaving the city early is the best option but you have to arrive 5:15 to go at 5:30 cuz is always crowded
131052,Foursquare,10,"Better to take public bus 46 in the same stop but the price will be only 2€ , otherwise with airbus you will have to pay 5,30€!!!"
131052,Foursquare,8,Great service!
131052,Foursquare,8,The staff is awesome ... Very nice and respectful.  Thanks a lot!
131052,Foursquare,9,"5,65€? Srsly? Hands up!"
131052,Foursquare,8,"Quite comfortable but they raise the ticket fee also quite often, as today single trip its 5.65€ and round trip 9,75€ it takes about 30m to arrive to t1 and a little less to t2."
131052,Foursquare,5,There's an alternative public city bus to the airport. It's line 46 and departs from Plaza Espanya. Single ticket is 2€ and it takes around 1h
131052,Foursquare,10,"It's only worth if your are late ( costs 5,65€)"
131052,Foursquare,7,"€5.90 one-way, €10.20 return. Quick and convenient - beats getting a taxi!"
131052,Foursquare,4,A1 get u to and from the airport. ..5.90euros
133382,Foursquare,4,H&M
133382,Foursquare,5,Horrible go there on saturday afternoon T.T
133382,Foursquare,9,The shopping street in BCN centre!
133382,Foursquare,6,Nice place to Shopping www.advertium.com
133382,Foursquare,6,Main place for old men lurking at young girls... I used to love this street back in the eighties... Not anymore...
133382,Foursquare,6,Do you know where the angel is?
133382,Foursquare,2,Property of Inditex
133382,Foursquare,1,Very hot durring the day... No any shadow or shelter
133382,Foursquare,9,shop till you drop!
133382,Foursquare,3,Wondering just exactly how hot it is in Barcelona? The giant thermometer at Portal de l'Angel will let you know!
133382,Foursquare,9,Summer Sale Season has hit Barcelona! It's July first; the first day of summer 'rebajas' and El Portal de l'Àngel is the perfect place to shop with sales like these.
134043,Foursquare,3,"One of the most important avenues! It cuts the city in two, diagonally from west to east.."
134043,Foursquare,8,Great bike paths :-)
134165,Foursquare,6,Good coffee is at the cove cafe. Don't forget to have them stamp your cards.
134315,Foursquare,7,casa verdí- the land of the free love.
134508,Foursquare,9,its the ship of music but I don't hear any
134508,Foursquare,7,It was the best ship that i have ever been!
134660,Foursquare,7,Tram is so quick. I should walk to work (10 mins) but the tram is just so frikin quick!
134973,Foursquare,3,There's a really nice ice cream store here!
135819,Foursquare,6,Nice day to fly
135920,Foursquare,1,If you're tall (like me) watch out for the low beam in the passageway between the two directions
135936,Foursquare,3,Free boating 25m with Barcelona Card
135936,Foursquare,2,The free boat trip with the barcelona card is ok. You obliged to travel around the working side of the harbour where all the containers and cranes are.
135943,Foursquare,1,Lots of nice little shops
136241,Foursquare,8,Free WiFi on at least one bus
136241,Foursquare,1,Great way to see Barcelona. Includes 3 routes all over the city. Wifi works perfectly fine. Tibidabo stop requires tram and funicular later
136241,Foursquare,6,Not recommended to take on at Cataluna Placa - huge queues;) try nearest stop prior to it within walking distance
136241,Foursquare,5,Perfect selection for fast and smart sightseeing! They will give you check-book with discounts coupons for popular places. 5 stars!
136241,Foursquare,10,Great way to explore the city. A the important views there are long waiting lines but you can walk to a nearby stop and take the bus there. And by that you can see the city by foot :-)
136241,Foursquare,8,Great way to see all the major sights in the city.
136368,Foursquare,9,"Bus #46 goes to airport and you can use the normal card with just City rate versus the ""aerobús"" where you pay 4 times it."
138555,Foursquare,9,Spot the difference! Barcelona's Passeig de Colom then and now!
138555,Foursquare,5,Passeig de Colom! The road to Barcelona's beaches!
139103,Foursquare,6,"Lineas: 45, 102."
140650,Foursquare,8,Do not use it at peak hours. It's a shame! Just line to get out of the city
140714,Foursquare,4,"ride the cable car to the top~ take the purple metro to parallel then switch to funicular to go to the cable cars, 10 euros roundtrip."
140714,Foursquare,10,Bring a debit card with pin to avoid cash only line. It's loooooong!
140714,Foursquare,2,Funicular is included in 1 day ticket
140714,Foursquare,2,it open at 10 am. and you can take tourist bus.
140714,Foursquare,2,Great view of the city
141252,Foursquare,10,Si eres Movistar tienes wifi gratis (pero lenta)
141453,Foursquare,1,"Works only on weekend!! Maybe it changes in summer, but in March it's like this."
141453,Foursquare,9,"It's very very slow, catch the bus up to the top of the hill or share a taxi"
141615,Foursquare,4,"There are several tapas places here, a little play park and space to run here."
143524,Foursquare,10,"Works only on weekend!! Maybe it changes in summer, but in March it's like this."
143524,Foursquare,8,This is the biggest ripoff in the city - take a cab it's actually much cheaper unless you're by yourself.
143524,Foursquare,1,Fail. Only runs on weekends and some holidays.
143524,Foursquare,5,mit tram und seilbahn zum tibidabo wo man den besten überblick über barcelona hat :-) / with tram and funicular to tibidabo where you have the best overview of barcelona :-).
143524,Foursquare,3,"At both ends you pay an attendant before getting on. It's pricey, but it's a historic experience well worth the money."
144306,Foursquare,9,"Fast and cheap transportation to the airport. Takes about 25 minutes from the Plaça d'Espanya, and the ticket is only 2€."
144454,Foursquare,3,front to home
144997,Foursquare,1,Here every 30-40 min. Monbus to Airport Terminal 1!
145371,Foursquare,10,Everyone knows that Barcelona used to be a tempting spot for all kinds of artists. The artistic past of the city left a great heritage for today’s visitors.
146200,Foursquare,2,"happy with your hotel/hostal? no? i have a room in gràcia. 25€ 1 person, 45€ 2p, 65€ 3p u can check it here www.airbnb.com/rooms/100836 lot of photos and good description. b welcome"
146246,Foursquare,1,Going to...
148519,Foursquare,4,Nice bus stop.
150768,Foursquare,6,the most beautiful city where I've ever been :) #italy
151937,Foursquare,6,A beautiful wooded avenue full of lordly art nouveau mansions. From where you can take the nineteenth century blue tram which takes you all the way up to the Tibidabo funicular station.
151937,Foursquare,9,One of the many Art nouveau Houses of Avinguda Tibidabo.
151937,Foursquare,7,The blue tram only runs in the weekend!
151937,Foursquare,9,Full of beautiful houses and near to El Asador the Aranda restaurant. You can walk by or use the old Trambaix for see it.
154760,Foursquare,1,Taxi Mercedes / now Taxi Class is my preferred option to go to airport  and for other trips I need to schedule exact travel times. Spacious E class and very friendly drivers - always!
158977,Foursquare,3,Famous bike rental! Only 5.90 euro for 24 hours! Friendly service!
159838,Foursquare,4,you go down the stairs
160750,Foursquare,6,Great range of playgrounds on this street from babies through toddlers to ten year olds. Each playground caters for a slightly different age group.
161112,Foursquare,5,Try the burritos from the Blue Iguana.
161364,Foursquare,3,Bus has free wifi which allows you to post photos to the web as you are driving through Barcelona without getting cell data charges.
161975,Foursquare,2,If you are seated and see standing any old person or a pregnant woman or someone with any disability just offer your seat immediately.
162729,Foursquare,4,"Nice place for walking with cheap menu of the day restaurants from 8 euro, up the road wonderful Parks and museums"
165199,Foursquare,1,"Everything is amazing, truly recommend it"
166985,Foursquare,2,Beach is hot ))))
169529,Foursquare,5,"Great people, great bikes, great prices, and great fun on the guided tour... Definitely be back, thanks so much"
169529,Foursquare,4,We rebate the prices of 32 %discounts in rent a scooter of 50 cc.and 125 cc. OFFER VALID UNTIL31.12.2013!!!RESIDENCE DELIVERY 10-15 EUROS(Barcelona Area)!!!
92229,Foursquare,1,The best shopping street in Berlin!
92229,Foursquare,3,"The Kurfürstendamm, known locally as the Ku'damm, is one of the most famous avenues in Berlin. The street takes its name from the former Kurfürsten (Electors) of Brandenburg. This very broad, long bou"
92229,Foursquare,1,Pretty Christmas illumination!
92229,Foursquare,7,Long and wide shopping street. All brands are represented - both the cheap and the very exclusive - so get ready to go crazy!. And don't forget to go down some of the smaller cross streets too.
92229,Foursquare,7,Lots of stores and restaurants!
92229,Foursquare,9,James Bond is driven down Kurfürstendamm with M in Octopussy (1983) on his way to Checkpoint Charlie to investigate the smuggling of jewellery across the East-West Berlin border.
92229,Foursquare,9,"Walk the famous #strip and enjoy prosperity, richness, fashion labels and lots of locations like theaters, cinemas and and and...."
92252,Foursquare,8,The most famous and most lively Street of Neukölln. Always worth a visit.
92252,Foursquare,7,Where Hipsters and the old Neukölln meet every day.
92283,Foursquare,10,Go to Berlins hottest shoe store: SANCTUM Shoes at Sophienstr. 5
92298,Foursquare,4,"Many bars, restaurants and little shops, not a single location without any of those. Very international hang out, beautyful outdoor seatings during summer. Check cross streets for tastier food choices"
92298,Foursquare,2,Overrated.
92718,Foursquare,5,This is the next Station to Checkpoint Charlie.
92722,Foursquare,10,Service-store and ticket store upstairs! Right in front of the center!
92722,Foursquare,10,"please check out the tours of ""Berliner Unterwelten"" - awesome!! for example the extreme tour through the ruins of an old flak-tower of WW2 - over three hours history selfexperienced /great guides!!!"
92722,Foursquare,6,From the Gesundbrunnen underground station you can explore the underground tunnels and war bunkers of Berlin. There's a whole lot of history beneath street level!
92722,Foursquare,3,"If you are next to the desk, take a ticket to St.-Petersburg (Russia) to try new masterpieces from our chef at gastronomic modern French restaurant ""Matrosskaya Tishina"""
92726,Foursquare,5,It's a U-bahn station o.O
92750,Foursquare,10,The well known Party Tram in Berlin. Be there and Party on!
92755,Foursquare,3,"Superb examples of communist architecture on this street. Cafe sybille on same street holds a permanent exhibition about the renovation of the buildings into ""wedding cake palaces"". Worth the walk!"
92755,Foursquare,7,Formally known as Stalin Allee.
92755,Foursquare,10,"east berlin's former ""stalin allee"" is simply awesome! <3 i love to lieve there, the 1950s building in gingerbread style have big flat roofs to watch the sky in summer and at new year's eve!"
92755,Foursquare,2,Obama must feel all warm and fuzzy here
92755,Foursquare,4,"today and until sunday: so called ""biermeile"" a beer summer happening in berlin! come an taste beer!"
