category,id,lat,lng,location,name,subCategory,reviews,Cost
poi,31234,52.39074521,4.801990542,Amsterdam,Alphabet Rental Services Amsterdam,Rental Car Location,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31234,25
poi,31235,52.383675,4.797124,Amsterdam,R2D2,Taxi,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31235,28
poi,31236,52.3896553,4.80252042,Amsterdam,T.I.P trailer Rental,Rental Car Location,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31236,28
poi,31238,52.37606421,4.797656536,Amsterdam,Bus 21 Geuzenveld - Centraal Station,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31238,42
poi,31239,52.37970578,4.801612104,Amsterdam,Bus 61 Sloterdijk - Slotervaart,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31239,32
poi,31240,52.38387202,4.803165075,Amsterdam,Haarlemmerweg Halfweg-Amsterdam,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31240,36
poi,31241,52.3824313,4.797922241,Amsterdam,Bushalte Aalbersestraat,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31241,33
poi,31243,52.376065,4.797573,Amsterdam,Bushalte De Sav. Lohmanstraat,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31243,43
poi,31245,52.37511951,4.801209149,Amsterdam,Bushalte Troelstralaan,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31245,24
poi,31246,52.37616433,4.8022066,Amsterdam,"Dylan, The Lancia Delta",Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31246,20
poi,31252,52.36672211,4.800599575,Amsterdam,Bus 268,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31252,32
poi,31254,52.36235204,4.800458615,Amsterdam,Nieuwelaan,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31254,31
poi,31255,52.35800805,4.798766758,Amsterdam,Tramhalte Hoekenes,Light Rail,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31255,26
poi,31257,52.356728,4.798074,Amsterdam,Bushalte Wolbrantskerkweg,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31257,19
poi,31258,52.35120305,4.795766874,Amsterdam,Bus 192 richting Schiphol Zuid,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31258,43
poi,31259,52.359097,4.803191343,Amsterdam,Tramhalte Osdorpplein,Light Rail,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31259,41
poi,31260,52.35687114,4.796273198,Amsterdam,Kruising (Wolbrantskerkweg - Tussenmeer),Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31260,33
poi,31264,52.3555,4.796847,Amsterdam,Ekingensrraat Amsterdam,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31264,38
poi,31266,52.359396,4.802319,Amsterdam,Surinam Airways HQ,Travel Lounge,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31266,18
poi,31268,52.35976028,4.798015118,Amsterdam,the Love Taxi aka Naughty Racer,Taxi,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31268,39
poi,31270,52.35851663,4.799667889,Amsterdam,Bushalte Hoekenes,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31270,36
poi,31273,52.35857762,4.802450667,Amsterdam,Nachtbus 353 naar Centraal Station,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31273,33
poi,31274,52.352541,4.802444,Amsterdam,Tramhalte Hoekenes,Light Rail,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31274,36
poi,31276,52.34932993,4.800574252,Amsterdam,Bushalte Jan van Zutphenplantsoen,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31276,40
poi,31279,52.3446618,4.801022498,Amsterdam,Bushalte Kortrijk,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31279,22
poi,31280,52.343239,4.797512,Amsterdam,Bushalte Osdorperweg,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31280,32
poi,31281,52.341862,4.793646,Amsterdam,Bushalte Langsom,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31281,33
poi,31285,52.42296571,4.807452185,Amsterdam,Passing Westhaven,Boat or Ferry,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31285,31
poi,31286,52.422704,4.811071,Amsterdam,Warmer Sloep,Boat or Ferry,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31286,44
poi,31290,52.4097,4.803599697,Amsterdam,Houtmankade Zaandam,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31290,29
poi,31291,52.40780258,4.802170753,Amsterdam,Lijn 64,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31291,27
poi,31293,52.40028536,4.804226627,Amsterdam,Intercity Amsterdam Sloterdijk - Alkmaar,Train,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31293,25
poi,31294,52.399639,4.804436,Amsterdam,Trein A'dam Sloterdijk - Enkhuizen,Light Rail,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31294,34
poi,31295,52.399405,4.80473951,Amsterdam,Trein Naar Zaandam,Train,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31295,39
poi,31296,52.394773,4.80875,Amsterdam,Bushalte Hornhaven,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31296,40
poi,31298,52.393333,4.808186,Amsterdam,Intercity Sloterdijk - Hoorn,Train,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31298,33
poi,31299,52.39179303,4.811180034,Amsterdam,Intercity Sloterdijk - Hoorn,Train,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31299,33
poi,31300,52.37695,4.806191325,Amsterdam,Tramhalte Colijnstraat,Light Rail,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31300,20
poi,31301,52.37711802,4.804500862,Amsterdam,Eind van de Burgemeester Roellstraat,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31301,25
poi,31302,52.3773596,4.804184959,Amsterdam,Dirk Sonoystraat,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31302,18
poi,31303,52.38241028,4.805687515,Amsterdam,Bushalte Dr.H.Colijnstraat,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31303,45
poi,31304,52.38438493,4.80809082,Amsterdam,S104,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31304,45
poi,31305,52.37760991,4.80665803,Amsterdam,Dr. H. Colijnstraat,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31305,35
poi,31306,52.37490082,4.806663036,Amsterdam,Bushalte Dr. H. Colijnstraat,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31306,34
poi,31307,52.373633,4.811967,Amsterdam,My Car,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31307,41
poi,31308,52.36503284,4.804221794,Amsterdam,Bushalte Oeverpad,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31308,31
poi,31309,52.36224558,4.806193683,Amsterdam,Bushalte: Vrijzicht,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31309,19
poi,31310,52.364668,4.802758,Amsterdam,My Car Citroen,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31310,21
poi,31311,52.36096407,4.806795009,Amsterdam,lijn 61,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31311,28
poi,31314,52.35989862,4.80629395,Amsterdam,Bus 63 Osdorp de Aker - Lelylaan,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31314,39
poi,31317,52.35981817,4.80726132,Amsterdam,Tramhalte Ruimzicht,Light Rail,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31317,38
poi,31321,52.35973023,4.807527328,Amsterdam,Bushalte Ruimzicht,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31321,33
poi,31322,52.35226637,4.808812531,Amsterdam,Bus 61 Slotervaart - Sloterdijk,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31322,43
poi,31323,52.35955096,4.80746859,Amsterdam,Bus 19 Sloterdijk - Lelylaan,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31323,35
poi,31325,52.356879,4.809211,Amsterdam,Bushalte Maaseikpad,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31325,42
poi,31326,52.344843,4.804069529,Amsterdam,Tram 2 Nieuw Sloten - Amsterdam Centraal,Light Rail,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31326,29
poi,31327,52.345708,4.804194,Amsterdam,Tramhalte Oudenaardeplantsoen,Light Rail,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31327,28
poi,31328,52.34520645,4.802069445,Amsterdam,Halte Brusselsingel,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31328,28
poi,31329,52.353922,4.810868,Amsterdam,ACM Verhuur,Rental Car Location,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31329,33
poi,31330,52.34638999,4.810613572,Amsterdam,Tramhalte Kasterleepark,Light Rail,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31330,28
poi,31331,52.347168,4.805794,Amsterdam,Bushalte Westmallepad,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31331,36
poi,31332,52.3433,4.798229,Amsterdam,Badhoevelaan badhoevedorp,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31332,29
poi,31333,52.34663588,4.807698241,Amsterdam,Berlaarstraat,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31333,43
poi,31343,52.34265072,4.80523576,Amsterdam,Gate F4,Airport Gate,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31343,31
poi,31352,52.41423646,4.813066618,Amsterdam,Westhaven Garage 2,Boat or Ferry,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31352,18
poi,31354,52.40501046,4.816434,Amsterdam,AMT,Boat or Ferry,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31354,27
poi,31355,52.39150823,4.81906941,Amsterdam,Seineweg,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31355,45
poi,31357,52.40080451,4.819337101,Amsterdam,Tanker Naduah,Boat or Ferry,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31357,25
poi,31359,52.3886978,4.813506674,Amsterdam,Sprinter Amsterdam Sloterdijk Haarlem,Train,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31359,33
poi,31360,52.38960726,4.814074844,Amsterdam,Intercity Zandvoort aan Zee - Amsterdam Centraal,Train,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31360,23
poi,31362,52.39086151,4.818126202,Amsterdam,zaandam bus,Bus Station,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31362,31
poi,31363,52.376494,4.811703,Amsterdam,Burgemeester Van leewenlaan,Light Rail,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31363,35
poi,31365,52.38322609,4.814960738,Amsterdam,Bus 21 richting Centrum,Bus Line,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31365,37
poi,31366,52.37659473,4.810080528,Amsterdam,Burgermeester Roellstraat,Road,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31366,22
poi,31368,52.37283509,4.818964005,Amsterdam,Tram 7 Sloterpark - Flevopark,Light Rail,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31368,19
poi,31369,52.37291369,4.819049835,Amsterdam,Tram 14 Sloterpark - Flevopark,Light Rail,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=31369,38
